left	right	parent	child
0.000000	5000.000000	2422	1832
0.000000	5000.000000	2422	1998
0.000000	5000.000000	2423	532
0.000000	5000.000000	2423	2234
0.000000	5000.000000	2424	1270
0.000000	5000.000000	2424	2255
0.000000	5000.000000	2425	1111
0.000000	5000.000000	2425	2366
0.000000	5000.000000	2426	252
0.000000	5000.000000	2426	1074
0.000000	5000.000000	2427	676
0.000000	5000.000000	2427	940
0.000000	5000.000000	2428	321
0.000000	5000.000000	2428	1288
0.000000	5000.000000	2429	234
0.000000	5000.000000	2429	1913
0.000000	5000.000000	2430	1555
0.000000	5000.000000	2430	2200
0.000000	5000.000000	2431	1020
0.000000	5000.000000	2431	1749
0.000000	5000.000000	2432	1481
0.000000	5000.000000	2432	1677
0.000000	5000.000000	2433	1031
0.000000	5000.000000	2433	2058
0.000000	5000.000000	2434	2160
0.000000	5000.000000	2434	2360
0.000000	5000.000000	2435	1249
0.000000	5000.000000	2435	1953
0.000000	5000.000000	2436	1782
0.000000	5000.000000	2436	2137
0.000000	5000.000000	2437	79
0.000000	5000.000000	2437	542
0.000000	5000.000000	2438	81
0.000000	5000.000000	2438	2051
0.000000	5000.000000	2439	328
0.000000	5000.000000	2439	2119
0.000000	5000.000000	2440	654
0.000000	5000.000000	2440	2379
0.000000	5000.000000	2441	514
0.000000	5000.000000	2441	1646
0.000000	5000.000000	2442	1207
0.000000	5000.000000	2442	1352
0.000000	5000.000000	2443	1623
0.000000	5000.000000	2443	2417
0.000000	5000.000000	2444	540
0.000000	5000.000000	2444	696
0.000000	5000.000000	2445	1797
0.000000	5000.000000	2445	1860
0.000000	5000.000000	2446	439
0.000000	5000.000000	2446	1192
0.000000	5000.000000	2447	1404
0.000000	5000.000000	2447	1666
0.000000	5000.000000	2448	1219
0.000000	5000.000000	2448	1304
0.000000	5000.000000	2449	1440
0.000000	5000.000000	2449	2402
0.000000	5000.000000	2450	1009
0.000000	5000.000000	2450	1135
0.000000	5000.000000	2451	1368
0.000000	5000.000000	2451	1538
0.000000	5000.000000	2452	206
0.000000	5000.000000	2452	227
0.000000	5000.000000	2453	112
0.000000	5000.000000	2453	394
0.000000	5000.000000	2454	384
0.000000	5000.000000	2454	1571
0.000000	5000.000000	2455	770
0.000000	5000.000000	2455	865
0.000000	5000.000000	2456	296
0.000000	5000.000000	2456	1149
0.000000	5000.000000	2457	557
0.000000	5000.000000	2457	1499
0.000000	5000.000000	2458	595
0.000000	5000.000000	2458	2123
0.000000	5000.000000	2459	312
0.000000	5000.000000	2459	1541
0.000000	5000.000000	2460	820
0.000000	5000.000000	2460	2426
0.000000	5000.000000	2461	145
0.000000	5000.000000	2461	2350
0.000000	5000.000000	2462	486
0.000000	5000.000000	2462	651
0.000000	5000.000000	2463	906
0.000000	5000.000000	2463	2052
0.000000	5000.000000	2464	585
0.000000	5000.000000	2464	2416
0.000000	5000.000000	2465	2345
0.000000	5000.000000	2465	2439
0.000000	5000.000000	2466	694
0.000000	5000.000000	2466	2433
0.000000	5000.000000	2467	1100
0.000000	5000.000000	2467	2337
0.000000	5000.000000	2468	57
0.000000	5000.000000	2468	2237
0.000000	5000.000000	2469	163
0.000000	5000.000000	2469	904
0.000000	5000.000000	2470	498
0.000000	5000.000000	2470	1593
0.000000	5000.000000	2471	1028
0.000000	5000.000000	2471	2357
0.000000	5000.000000	2472	1418
0.000000	5000.000000	2472	2292
0.000000	5000.000000	2473	1393
0.000000	5000.000000	2473	2002
0.000000	5000.000000	2474	1795
0.000000	5000.000000	2474	2336
0.000000	5000.000000	2475	1178
0.000000	5000.000000	2475	1397
0.000000	5000.000000	2476	333
0.000000	5000.000000	2476	1185
0.000000	5000.000000	2477	282
0.000000	5000.000000	2477	1356
0.000000	5000.000000	2478	406
0.000000	5000.000000	2478	2445
0.000000	5000.000000	2479	718
0.000000	5000.000000	2479	1509
0.000000	5000.000000	2480	77
0.000000	5000.000000	2480	1523
0.000000	5000.000000	2481	494
0.000000	5000.000000	2481	761
0.000000	5000.000000	2482	661
0.000000	5000.000000	2482	2070
0.000000	5000.000000	2483	1084
0.000000	5000.000000	2483	2300
0.000000	5000.000000	2484	383
0.000000	5000.000000	2484	1056
0.000000	5000.000000	2485	1649
0.000000	5000.000000	2485	2243
0.000000	5000.000000	2486	1317
0.000000	5000.000000	2486	2285
0.000000	5000.000000	2487	1055
0.000000	5000.000000	2487	1449
0.000000	5000.000000	2488	1891
0.000000	5000.000000	2488	1909
0.000000	5000.000000	2489	294
0.000000	5000.000000	2489	1234
0.000000	5000.000000	2490	1916
0.000000	5000.000000	2490	2407
0.000000	5000.000000	2491	1094
0.000000	5000.000000	2491	2041
0.000000	5000.000000	2492	571
0.000000	5000.000000	2492	1226
0.000000	5000.000000	2493	858
0.000000	5000.000000	2493	1944
0.000000	5000.000000	2494	422
0.000000	5000.000000	2494	2443
0.000000	5000.000000	2495	1585
0.000000	5000.000000	2495	2213
0.000000	5000.000000	2496	638
0.000000	5000.000000	2496	1833
0.000000	5000.000000	2497	712
0.000000	5000.000000	2497	2389
0.000000	5000.000000	2498	1092
0.000000	5000.000000	2498	2475
0.000000	5000.000000	2499	738
0.000000	5000.000000	2499	1596
0.000000	5000.000000	2500	50
0.000000	5000.000000	2500	2399
0.000000	5000.000000	2501	860
0.000000	5000.000000	2501	1932
0.000000	5000.000000	2502	15
0.000000	5000.000000	2502	1206
0.000000	5000.000000	2503	988
0.000000	5000.000000	2503	1461
0.000000	5000.000000	2504	2367
0.000000	5000.000000	2504	2369
0.000000	5000.000000	2505	1030
0.000000	5000.000000	2505	1363
0.000000	5000.000000	2506	357
0.000000	5000.000000	2506	2157
0.000000	5000.000000	2507	1230
0.000000	5000.000000	2507	1685
0.000000	5000.000000	2508	419
0.000000	5000.000000	2508	1343
0.000000	5000.000000	2509	791
0.000000	5000.000000	2509	1577
0.000000	5000.000000	2510	1050
0.000000	5000.000000	2510	1843
0.000000	5000.000000	2511	657
0.000000	5000.000000	2511	1279
0.000000	5000.000000	2512	1576
0.000000	5000.000000	2512	1728
0.000000	5000.000000	2513	578
0.000000	5000.000000	2513	1689
0.000000	5000.000000	2514	2253
0.000000	5000.000000	2514	2507
0.000000	5000.000000	2515	2138
0.000000	5000.000000	2515	2354
0.000000	5000.000000	2516	1278
0.000000	5000.000000	2516	1726
0.000000	5000.000000	2517	693
0.000000	5000.000000	2517	1228
0.000000	5000.000000	2518	1736
0.000000	5000.000000	2518	2364
0.000000	5000.000000	2519	1786
0.000000	5000.000000	2519	2136
0.000000	5000.000000	2520	1758
0.000000	5000.000000	2520	2486
0.000000	5000.000000	2521	853
0.000000	5000.000000	2521	2050
0.000000	5000.000000	2522	447
0.000000	5000.000000	2522	1890
0.000000	5000.000000	2523	1988
0.000000	5000.000000	2523	2254
0.000000	5000.000000	2524	1302
0.000000	5000.000000	2524	1605
0.000000	5000.000000	2525	1085
0.000000	5000.000000	2525	1764
0.000000	5000.000000	2526	1176
0.000000	5000.000000	2526	2489
0.000000	5000.000000	2527	2076
0.000000	5000.000000	2527	2440
0.000000	5000.000000	2528	758
0.000000	5000.000000	2528	1407
0.000000	5000.000000	2529	1510
0.000000	5000.000000	2529	1562
0.000000	5000.000000	2530	14
0.000000	5000.000000	2530	2396
0.000000	5000.000000	2531	981
0.000000	5000.000000	2531	2068
0.000000	5000.000000	2532	413
0.000000	5000.000000	2532	1553
0.000000	5000.000000	2533	2028
0.000000	5000.000000	2533	2079
0.000000	5000.000000	2534	98
0.000000	5000.000000	2534	1150
0.000000	5000.000000	2535	1276
0.000000	5000.000000	2535	2298
0.000000	5000.000000	2536	12
0.000000	5000.000000	2536	817
0.000000	5000.000000	2537	122
0.000000	5000.000000	2537	1078
0.000000	5000.000000	2538	1639
0.000000	5000.000000	2538	2390
0.000000	5000.000000	2539	804
0.000000	5000.000000	2539	1850
0.000000	5000.000000	2540	125
0.000000	5000.000000	2540	1116
0.000000	5000.000000	2541	1765
0.000000	5000.000000	2541	1889
0.000000	5000.000000	2542	1347
0.000000	5000.000000	2542	1599
0.000000	5000.000000	2543	2180
0.000000	5000.000000	2543	2463
0.000000	5000.000000	2544	23
0.000000	5000.000000	2544	2429
0.000000	5000.000000	2545	1266
0.000000	5000.000000	2545	2418
0.000000	5000.000000	2546	2162
0.000000	5000.000000	2546	2497
0.000000	5000.000000	2547	692
0.000000	5000.000000	2547	1543
0.000000	5000.000000	2548	1575
0.000000	5000.000000	2548	2087
0.000000	5000.000000	2549	279
0.000000	5000.000000	2549	2158
0.000000	5000.000000	2550	54
0.000000	5000.000000	2550	621
0.000000	5000.000000	2551	1730
0.000000	5000.000000	2551	1802
0.000000	5000.000000	2552	369
0.000000	5000.000000	2552	1110
0.000000	5000.000000	2553	36
0.000000	5000.000000	2553	1273
0.000000	5000.000000	2554	2062
0.000000	5000.000000	2554	2374
0.000000	5000.000000	2555	310
0.000000	5000.000000	2555	1816
0.000000	5000.000000	2556	1627
0.000000	5000.000000	2556	1706
0.000000	5000.000000	2557	245
0.000000	5000.000000	2557	1218
0.000000	5000.000000	2558	301
0.000000	5000.000000	2558	1834
0.000000	5000.000000	2559	840
0.000000	5000.000000	2559	1103
0.000000	5000.000000	2560	1570
0.000000	5000.000000	2560	1770
0.000000	5000.000000	2561	575
0.000000	5000.000000	2561	2231
0.000000	5000.000000	2562	841
0.000000	5000.000000	2562	1299
0.000000	5000.000000	2563	69
0.000000	5000.000000	2563	639
0.000000	5000.000000	2564	1385
0.000000	5000.000000	2564	1615
0.000000	5000.000000	2565	1333
0.000000	5000.000000	2565	1717
0.000000	5000.000000	2566	862
0.000000	5000.000000	2566	1019
0.000000	5000.000000	2567	399
0.000000	5000.000000	2567	1610
0.000000	5000.000000	2568	1236
0.000000	5000.000000	2568	2067
0.000000	5000.000000	2569	210
0.000000	5000.000000	2569	743
0.000000	5000.000000	2570	1382
0.000000	5000.000000	2570	1971
0.000000	5000.000000	2571	1810
0.000000	5000.000000	2571	2430
0.000000	5000.000000	2572	443
0.000000	5000.000000	2572	1366
0.000000	5000.000000	2573	2529
0.000000	5000.000000	2573	2560
0.000000	5000.000000	2574	543
0.000000	5000.000000	2574	2022
0.000000	5000.000000	2575	2273
0.000000	5000.000000	2575	2347
0.000000	5000.000000	2576	287
0.000000	5000.000000	2576	877
0.000000	5000.000000	2577	511
0.000000	5000.000000	2577	1521
0.000000	5000.000000	2578	635
0.000000	5000.000000	2578	1371
0.000000	5000.000000	2579	647
0.000000	5000.000000	2579	2114
0.000000	5000.000000	2580	160
0.000000	5000.000000	2580	558
0.000000	5000.000000	2581	1022
0.000000	5000.000000	2581	2540
0.000000	5000.000000	2582	21
0.000000	5000.000000	2582	1601
0.000000	5000.000000	2583	356
0.000000	5000.000000	2583	550
0.000000	5000.000000	2584	80
0.000000	5000.000000	2584	2466
0.000000	5000.000000	2585	1759
0.000000	5000.000000	2585	1883
0.000000	5000.000000	2586	2270
0.000000	5000.000000	2586	2335
0.000000	5000.000000	2587	215
0.000000	5000.000000	2587	2042
0.000000	5000.000000	2588	53
0.000000	5000.000000	2588	1434
0.000000	5000.000000	2589	127
0.000000	5000.000000	2589	1024
0.000000	5000.000000	2590	225
0.000000	5000.000000	2590	965
0.000000	5000.000000	2591	267
0.000000	5000.000000	2591	1460
0.000000	5000.000000	2592	1340
0.000000	5000.000000	2592	1746
0.000000	5000.000000	2593	1536
0.000000	5000.000000	2593	2290
0.000000	5000.000000	2594	2011
0.000000	5000.000000	2594	2362
0.000000	5000.000000	2595	235
0.000000	5000.000000	2595	2355
0.000000	5000.000000	2596	551
0.000000	5000.000000	2596	826
0.000000	5000.000000	2597	2275
0.000000	5000.000000	2597	2441
0.000000	5000.000000	2598	2152
0.000000	5000.000000	2598	2279
0.000000	4063.536324	2599	978
0.000000	5000.000000	2599	2145
4063.536324	5000.000000	2599	2333
0.000000	5000.000000	2600	779
0.000000	5000.000000	2600	845
0.000000	5000.000000	2601	1295
0.000000	5000.000000	2601	1840
0.000000	5000.000000	2602	2110
0.000000	5000.000000	2602	2188
0.000000	5000.000000	2603	970
0.000000	5000.000000	2603	2071
0.000000	5000.000000	2604	208
0.000000	5000.000000	2604	955
0.000000	5000.000000	2605	195
0.000000	5000.000000	2605	2405
0.000000	5000.000000	2606	2187
0.000000	5000.000000	2606	2570
0.000000	5000.000000	2607	1289
0.000000	5000.000000	2607	2516
0.000000	5000.000000	2608	2511
0.000000	5000.000000	2608	2582
0.000000	5000.000000	2609	1720
0.000000	5000.000000	2609	2105
0.000000	5000.000000	2610	1561
0.000000	5000.000000	2610	1771
0.000000	5000.000000	2611	953
0.000000	5000.000000	2611	2297
0.000000	5000.000000	2612	345
0.000000	5000.000000	2612	1458
0.000000	5000.000000	2613	35
0.000000	5000.000000	2613	2381
0.000000	5000.000000	2614	269
0.000000	5000.000000	2614	2248
0.000000	5000.000000	2615	2236
0.000000	5000.000000	2615	2521
0.000000	5000.000000	2616	6
0.000000	5000.000000	2616	1982
0.000000	5000.000000	2617	935
0.000000	5000.000000	2617	1223
0.000000	5000.000000	2618	499
0.000000	5000.000000	2618	2342
0.000000	5000.000000	2619	457
0.000000	5000.000000	2619	800
0.000000	5000.000000	2620	1049
0.000000	5000.000000	2620	1091
0.000000	3714.334095	2621	1066
0.000000	3714.334095	2621	1106
0.000000	5000.000000	2622	400
0.000000	5000.000000	2622	2484
0.000000	5000.000000	2623	330
0.000000	5000.000000	2623	1565
0.000000	5000.000000	2624	73
0.000000	5000.000000	2624	926
0.000000	5000.000000	2625	1948
0.000000	5000.000000	2625	2397
0.000000	5000.000000	2626	2437
0.000000	5000.000000	2626	2444
0.000000	5000.000000	2627	2043
0.000000	5000.000000	2627	2341
0.000000	5000.000000	2628	89
0.000000	5000.000000	2628	2359
0.000000	5000.000000	2629	1123
0.000000	5000.000000	2629	1256
0.000000	5000.000000	2630	1138
0.000000	5000.000000	2630	2007
0.000000	5000.000000	2631	1450
0.000000	5000.000000	2631	2519
0.000000	5000.000000	2632	450
0.000000	5000.000000	2632	2628
0.000000	5000.000000	2633	1082
0.000000	5000.000000	2633	1365
0.000000	5000.000000	2634	468
0.000000	5000.000000	2634	1013
0.000000	5000.000000	2635	2302
0.000000	5000.000000	2635	2608
0.000000	5000.000000	2636	20
0.000000	5000.000000	2636	332
0.000000	5000.000000	2637	683
0.000000	5000.000000	2637	2246
0.000000	5000.000000	2638	385
0.000000	5000.000000	2638	849
0.000000	5000.000000	2639	668
0.000000	5000.000000	2639	2069
0.000000	5000.000000	2640	1164
0.000000	5000.000000	2640	1551
0.000000	5000.000000	2641	1515
0.000000	5000.000000	2641	2613
0.000000	5000.000000	2642	173
0.000000	5000.000000	2642	633
0.000000	5000.000000	2643	22
0.000000	5000.000000	2643	1640
0.000000	5000.000000	2644	144
0.000000	5000.000000	2644	1625
0.000000	5000.000000	2645	1014
0.000000	5000.000000	2645	1026
0.000000	5000.000000	2646	2306
0.000000	5000.000000	2646	2415
0.000000	5000.000000	2647	1548
0.000000	5000.000000	2647	2473
0.000000	5000.000000	2648	1970
0.000000	5000.000000	2648	2026
0.000000	5000.000000	2649	46
0.000000	5000.000000	2649	2108
0.000000	5000.000000	2650	445
0.000000	5000.000000	2650	2634
0.000000	5000.000000	2651	2495
0.000000	5000.000000	2651	2562
0.000000	5000.000000	2652	1354
0.000000	5000.000000	2652	2464
0.000000	5000.000000	2653	785
0.000000	5000.000000	2653	1051
0.000000	5000.000000	2654	226
0.000000	5000.000000	2654	2258
0.000000	5000.000000	2655	86
0.000000	5000.000000	2655	2500
0.000000	5000.000000	2656	169
0.000000	5000.000000	2656	1552
0.000000	5000.000000	2657	523
0.000000	5000.000000	2657	1250
0.000000	5000.000000	2658	565
0.000000	5000.000000	2658	1387
0.000000	5000.000000	2659	1003
0.000000	5000.000000	2659	1994
0.000000	5000.000000	2660	1609
0.000000	5000.000000	2660	2321
0.000000	5000.000000	2661	838
0.000000	5000.000000	2661	2596
0.000000	5000.000000	2662	444
0.000000	5000.000000	2662	1516
0.000000	5000.000000	2663	705
0.000000	5000.000000	2663	2534
0.000000	5000.000000	2664	894
0.000000	5000.000000	2664	1263
0.000000	5000.000000	2665	714
0.000000	5000.000000	2665	1376
0.000000	5000.000000	2666	146
0.000000	5000.000000	2666	2363
0.000000	5000.000000	2667	85
0.000000	5000.000000	2667	882
0.000000	5000.000000	2668	867
0.000000	5000.000000	2668	1315
0.000000	5000.000000	2669	990
0.000000	5000.000000	2669	1619
0.000000	5000.000000	2670	2094
0.000000	5000.000000	2670	2579
0.000000	5000.000000	2671	185
0.000000	5000.000000	2671	2571
0.000000	5000.000000	2672	100
0.000000	5000.000000	2672	2326
0.000000	5000.000000	2673	916
0.000000	5000.000000	2673	1600
0.000000	5000.000000	2674	643
0.000000	5000.000000	2674	863
0.000000	5000.000000	2675	423
0.000000	5000.000000	2675	1109
0.000000	5000.000000	2676	740
0.000000	5000.000000	2676	2575
0.000000	5000.000000	2677	440
0.000000	5000.000000	2677	2573
0.000000	5000.000000	2678	305
0.000000	5000.000000	2678	2309
0.000000	5000.000000	2679	1060
0.000000	5000.000000	2679	1947
0.000000	5000.000000	2680	1965
0.000000	5000.000000	2680	2141
0.000000	5000.000000	2681	1655
0.000000	5000.000000	2681	2442
0.000000	5000.000000	2682	766
0.000000	5000.000000	2682	1804
0.000000	5000.000000	2683	1390
0.000000	5000.000000	2683	1846
0.000000	5000.000000	2684	987
0.000000	5000.000000	2684	1912
0.000000	5000.000000	2685	2125
0.000000	5000.000000	2685	2420
0.000000	5000.000000	2686	811
0.000000	5000.000000	2686	1439
0.000000	5000.000000	2687	62
0.000000	5000.000000	2687	1471
0.000000	5000.000000	2688	1421
0.000000	5000.000000	2688	2572
0.000000	5000.000000	2689	835
0.000000	5000.000000	2689	1331
0.000000	5000.000000	2690	611
0.000000	5000.000000	2690	2211
0.000000	5000.000000	2691	759
0.000000	5000.000000	2691	2169
0.000000	5000.000000	2692	1604
0.000000	5000.000000	2692	2658
0.000000	5000.000000	2693	164
0.000000	5000.000000	2693	2251
0.000000	5000.000000	2694	980
0.000000	5000.000000	2694	2678
0.000000	5000.000000	2695	187
0.000000	5000.000000	2695	994
0.000000	5000.000000	2696	1011
0.000000	5000.000000	2696	1432
0.000000	5000.000000	2697	1505
0.000000	5000.000000	2697	2267
0.000000	5000.000000	2698	715
0.000000	5000.000000	2698	2244
0.000000	5000.000000	2699	902
0.000000	5000.000000	2699	2472
0.000000	5000.000000	2700	634
0.000000	5000.000000	2700	2425
0.000000	5000.000000	2701	17
0.000000	5000.000000	2701	2655
0.000000	5000.000000	2702	259
0.000000	5000.000000	2702	1987
0.000000	5000.000000	2703	2015
0.000000	5000.000000	2703	2469
0.000000	5000.000000	2704	452
0.000000	5000.000000	2704	1364
0.000000	5000.000000	2705	2552
0.000000	5000.000000	2705	2614
0.000000	5000.000000	2706	1000
0.000000	5000.000000	2706	2139
0.000000	5000.000000	2707	1838
0.000000	5000.000000	2707	2304
0.000000	5000.000000	2708	129
0.000000	5000.000000	2708	306
0.000000	5000.000000	2709	1041
0.000000	5000.000000	2709	1159
0.000000	5000.000000	2710	105
0.000000	5000.000000	2710	2208
0.000000	5000.000000	2711	262
0.000000	5000.000000	2711	2084
0.000000	5000.000000	2712	1188
0.000000	5000.000000	2712	1920
0.000000	5000.000000	2713	1905
0.000000	5000.000000	2713	2712
0.000000	5000.000000	2714	757
0.000000	5000.000000	2714	1873
0.000000	5000.000000	2715	2263
0.000000	5000.000000	2715	2533
0.000000	5000.000000	2716	1163
0.000000	5000.000000	2716	1901
0.000000	5000.000000	2717	1405
0.000000	5000.000000	2717	2670
0.000000	5000.000000	2718	307
0.000000	5000.000000	2718	2577
0.000000	5000.000000	2719	564
0.000000	5000.000000	2719	2664
0.000000	5000.000000	2720	592
0.000000	5000.000000	2720	2688
0.000000	5000.000000	2721	1124
0.000000	5000.000000	2721	2278
0.000000	5000.000000	2722	701
0.000000	5000.000000	2722	1046
0.000000	5000.000000	2723	64
0.000000	5000.000000	2723	744
0.000000	5000.000000	2724	138
0.000000	5000.000000	2724	437
0.000000	5000.000000	2725	728
0.000000	5000.000000	2725	2260
0.000000	5000.000000	2726	1240
0.000000	5000.000000	2726	1744
0.000000	5000.000000	2727	1670
0.000000	5000.000000	2727	2386
0.000000	5000.000000	2728	171
0.000000	5000.000000	2728	945
0.000000	5000.000000	2729	875
0.000000	5000.000000	2729	2561
0.000000	5000.000000	2730	664
0.000000	5000.000000	2730	2388
0.000000	5000.000000	2731	247
0.000000	5000.000000	2731	1506
0.000000	5000.000000	2732	237
0.000000	5000.000000	2732	2288
0.000000	5000.000000	2733	642
0.000000	5000.000000	2733	2368
0.000000	5000.000000	2734	238
0.000000	5000.000000	2734	1441
0.000000	5000.000000	2735	674
0.000000	5000.000000	2735	1819
0.000000	5000.000000	2736	1383
0.000000	5000.000000	2736	2168
0.000000	5000.000000	2737	1636
0.000000	5000.000000	2737	1645
0.000000	5000.000000	2738	55
0.000000	5000.000000	2738	2502
0.000000	5000.000000	2739	1896
0.000000	5000.000000	2739	2451
0.000000	5000.000000	2740	799
0.000000	5000.000000	2740	2293
0.000000	5000.000000	2741	1395
0.000000	5000.000000	2741	1704
0.000000	5000.000000	2742	752
0.000000	5000.000000	2742	1430
0.000000	5000.000000	2743	756
0.000000	5000.000000	2743	1446
0.000000	5000.000000	2744	1140
0.000000	5000.000000	2744	1431
0.000000	5000.000000	2745	707
0.000000	5000.000000	2745	2104
0.000000	5000.000000	2746	471
0.000000	5000.000000	2746	2448
0.000000	5000.000000	2747	2453
0.000000	5000.000000	2747	2685
0.000000	5000.000000	2748	1023
0.000000	5000.000000	2748	2721
0.000000	5000.000000	2749	2010
0.000000	5000.000000	2749	2365
0.000000	5000.000000	2750	2553
0.000000	5000.000000	2750	2594
0.000000	5000.000000	2751	967
0.000000	5000.000000	2751	1169
0.000000	5000.000000	2752	459
0.000000	5000.000000	2752	1112
0.000000	5000.000000	2753	2352
0.000000	5000.000000	2753	2746
0.000000	5000.000000	2754	90
0.000000	5000.000000	2754	1313
0.000000	5000.000000	2755	1262
0.000000	5000.000000	2755	1779
0.000000	5000.000000	2756	703
0.000000	5000.000000	2756	729
0.000000	5000.000000	2757	886
0.000000	5000.000000	2757	1239
0.000000	5000.000000	2758	299
0.000000	5000.000000	2758	2526
0.000000	5000.000000	2759	2520
0.000000	5000.000000	2759	2657
0.000000	5000.000000	2760	1473
0.000000	5000.000000	2760	1934
0.000000	5000.000000	2761	777
0.000000	5000.000000	2761	1807
0.000000	5000.000000	2762	239
0.000000	5000.000000	2762	2209
0.000000	5000.000000	2763	1079
0.000000	5000.000000	2763	1672
0.000000	5000.000000	2764	1892
0.000000	5000.000000	2764	2499
0.000000	5000.000000	2765	1976
0.000000	5000.000000	2765	2422
0.000000	5000.000000	2766	2393
0.000000	5000.000000	2766	2404
0.000000	5000.000000	2767	2099
0.000000	5000.000000	2767	2544
0.000000	5000.000000	2768	630
0.000000	5000.000000	2768	2462
0.000000	5000.000000	2769	871
0.000000	5000.000000	2769	1451
0.000000	5000.000000	2770	1436
0.000000	5000.000000	2770	2241
0.000000	5000.000000	2771	1396
0.000000	5000.000000	2771	1569
0.000000	5000.000000	2772	1330
0.000000	5000.000000	2772	2630
0.000000	5000.000000	2773	879
0.000000	5000.000000	2773	2722
0.000000	5000.000000	2774	834
0.000000	5000.000000	2774	1463
0.000000	5000.000000	2775	1904
0.000000	5000.000000	2775	2750
0.000000	5000.000000	2776	288
0.000000	5000.000000	2776	2361
0.000000	5000.000000	2777	271
0.000000	5000.000000	2777	944
0.000000	5000.000000	2778	929
0.000000	5000.000000	2778	2517
0.000000	5000.000000	2779	678
0.000000	5000.000000	2779	1386
0.000000	5000.000000	2780	1243
0.000000	5000.000000	2780	2450
0.000000	5000.000000	2781	1478
0.000000	5000.000000	2781	2724
0.000000	5000.000000	2782	637
0.000000	5000.000000	2782	2106
0.000000	5000.000000	2783	1653
0.000000	5000.000000	2783	2617
0.000000	5000.000000	2784	1696
0.000000	5000.000000	2784	2492
0.000000	5000.000000	2785	389
0.000000	5000.000000	2785	1622
0.000000	5000.000000	2786	1350
0.000000	5000.000000	2786	2536
0.000000	5000.000000	2787	597
0.000000	5000.000000	2787	2372
0.000000	5000.000000	2788	26
0.000000	5000.000000	2788	2164
0.000000	5000.000000	2789	295
0.000000	5000.000000	2789	2349
0.000000	5000.000000	2790	453
0.000000	5000.000000	2790	2779
0.000000	5000.000000	2791	553
0.000000	5000.000000	2791	1318
0.000000	5000.000000	2792	2074
0.000000	5000.000000	2792	2376
0.000000	5000.000000	2793	1941
0.000000	5000.000000	2793	2751
0.000000	5000.000000	2794	1153
0.000000	5000.000000	2794	1479
0.000000	5000.000000	2795	2072
0.000000	5000.000000	2795	2318
0.000000	5000.000000	2796	622
0.000000	5000.000000	2796	2535
0.000000	5000.000000	2797	2082
0.000000	5000.000000	2797	2085
0.000000	5000.000000	2798	464
0.000000	5000.000000	2798	689
0.000000	5000.000000	2799	2262
0.000000	5000.000000	2799	2661
0.000000	5000.000000	2800	128
0.000000	5000.000000	2800	1195
0.000000	5000.000000	2801	18
0.000000	5000.000000	2801	848
0.000000	5000.000000	2802	137
0.000000	5000.000000	2802	2527
0.000000	5000.000000	2803	861
0.000000	5000.000000	2803	2317
0.000000	5000.000000	2804	1248
0.000000	5000.000000	2804	2801
0.000000	5000.000000	2805	672
0.000000	5000.000000	2805	1663
0.000000	5000.000000	2806	159
0.000000	5000.000000	2806	2663
0.000000	5000.000000	2807	1748
0.000000	5000.000000	2807	2615
0.000000	5000.000000	2808	2346
0.000000	5000.000000	2808	2525
0.000000	5000.000000	2809	666
0.000000	5000.000000	2809	1614
0.000000	5000.000000	2810	121
0.000000	5000.000000	2810	2600
0.000000	5000.000000	2811	365
0.000000	5000.000000	2811	1071
4927.943009	5000.000000	2812	548
4927.943009	5000.000000	2812	2762
0.000000	5000.000000	2813	167
0.000000	5000.000000	2813	985
0.000000	5000.000000	2814	1959
0.000000	5000.000000	2814	2766
0.000000	5000.000000	2815	2252
0.000000	5000.000000	2815	2717
0.000000	5000.000000	2816	910
0.000000	5000.000000	2816	2805
0.000000	5000.000000	2817	2424
0.000000	5000.000000	2817	2727
0.000000	5000.000000	2818	1454
0.000000	5000.000000	2818	2772
0.000000	5000.000000	2819	2459
0.000000	5000.000000	2819	2590
0.000000	5000.000000	2820	158
0.000000	5000.000000	2820	1036
0.000000	5000.000000	2821	650
0.000000	5000.000000	2821	1963
0.000000	5000.000000	2822	1882
0.000000	5000.000000	2822	2225
0.000000	5000.000000	2823	2651
0.000000	5000.000000	2823	2652
0.000000	5000.000000	2824	1788
0.000000	5000.000000	2824	1964
0.000000	5000.000000	2825	2031
0.000000	5000.000000	2825	2215
0.000000	5000.000000	2826	2126
0.000000	5000.000000	2826	2640
0.000000	5000.000000	2827	0
0.000000	5000.000000	2827	244
0.000000	5000.000000	2828	1703
0.000000	5000.000000	2828	1962
0.000000	5000.000000	2829	1732
0.000000	5000.000000	2829	2742
0.000000	5000.000000	2830	184
0.000000	5000.000000	2830	2132
0.000000	5000.000000	2831	2447
0.000000	5000.000000	2831	2739
0.000000	5000.000000	2832	624
0.000000	5000.000000	2832	2452
0.000000	5000.000000	2833	1894
0.000000	5000.000000	2833	2668
0.000000	5000.000000	2834	708
0.000000	5000.000000	2834	2001
0.000000	5000.000000	2835	2077
0.000000	5000.000000	2835	2623
0.000000	5000.000000	2836	504
0.000000	5000.000000	2836	2828
0.000000	5000.000000	2837	484
0.000000	5000.000000	2837	2669
0.000000	5000.000000	2838	788
0.000000	5000.000000	2838	2781
0.000000	5000.000000	2839	2193
0.000000	5000.000000	2839	2808
0.000000	5000.000000	2840	552
0.000000	5000.000000	2840	2408
